Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness,Date
"Ain't It, Baby",The Miracles,49,0uqhZBG2ijIrsjJ7Q3O7NX,1.0,0.737,0.52,0.882,0.294,0.0523,0.882,132.196,0.0,-4.9510000000000005,1961-03-22
Ain't Nothing You Can Do,Bobby Bland,20,2jNkcBevQJ4i11FqhS2FD0,0.0,0.196,0.569,0.602,0.37200000000000005,0.16399999999999998,0.955,116.565,0.0,-9.732999999999999,1964-03-04
Ain't She Sweet,The Beatles,19,0jpPmUgLR4DzCEGq3z6paW,0.0,0.11800000000000001,0.7809999999999999,0.8540000000000001,0.217,0.031,0.9209999999999999,95.00399999999999,0.495,-8.613,1964-07-15
Ain't That A Shame!,The 4 Seasons,22,6CZhzvXECaP2L9TfBujLzw,9.0,0.789,0.552,0.41600000000000004,0.20800000000000002,0.0262,0.506,101.12100000000001,5.6899999999999994e-05,-9.632,1963-04-17
Ain't That Just Like A Woman,Fats Domino,33,3GK5ETquucGLxWBrzBY9nY,7.0,0.578,0.706,0.825,0.35100000000000003,0.0512,0.9109999999999999,169.463,0.000356,-8.782,1961-01-18
Ain't That Just Like Me,The Searchers,61,1U7mHMWnzSYKGCzdEUnkuf,1.0,0.19899999999999998,0.629,0.7859999999999999,0.0694,0.215,0.97,82.929,0.0,-7.66,1964-04-15
Ain't That Loving You Baby,Elvis Presley,18,7ug9EtZvko46ODvVmXwc8b,0.0,0.0153,0.5,0.541,0.0714,0.0448,0.537,139.783,0.8540000000000001,-13.749,1964-10-07
Ain't That Loving You,Bobby Bland,86,,,,,,,,,,,,1962-03-28
Air Travel,Ray And Bob,99,,,,,,,,,,,,1962-06-20
Al Di La',Emilio Pericoli,6,2rz9NWjYlJGSMniDbafj7f,0.0,0.633,0.426,0.151,0.106,0.0297,0.19699999999999998,164.146,0.777,-20.978,1962-05-23
Al Di La,Connie Francis,90,7FlDb4UHdV34OLFBg0kr1n,0.0,0.361,0.732,0.441,0.0836,0.0264,0.6809999999999999,98.82,0.845,-16.906,1963-01-02
Al-Di-La,The Ray Charles Singers,29,,,,,,,,,,,,1964-07-08
Alabam,Cowboy Copas,63,2SB8htrMx4o75a2cbUejHh,0.0,0.371,0.737,0.48200000000000004,0.32299999999999995,0.0295,0.67,102.695,0.406,-15.787,1960-09-21
Alabam,Pat Boone,47,,,,,,,,,,,,1960-10-19
Aladdin,Bobby Curtola,92,0F0jot0pnbZ0lMzcpJhtnI,0.0,0.546,0.563,0.6559999999999999,0.313,0.032,0.9640000000000001,141.0,0.0,-11.199000000000002,1962-10-24
Alice In Wonderland,Neil Sedaka,17,1KIcDFdcbPwOEtJQdFgIlG,0.0,0.168,0.713,0.52,0.53,0.0287,0.7020000000000001,118.976,0.446,-11.350999999999999,1963-01-30
Alimony,Frankie Ford,97,,,,,,,,,,,,1959-08-05
All About My Girl,Jimmy McGriff,50,3mNXolOf3m9pslZvxqHEiv,3.0,0.586,0.552,0.561,0.341,0.0358,0.9329999999999999,170.262,0.7709999999999999,-15.892999999999999,1963-01-02
All Alone Am I,Brenda Lee,3,7i72pFvzpY5YnavAlOxzPu,5.0,0.8370000000000001,0.319,0.28300000000000003,0.166,0.0334,0.301,164.433,3.289999999999999e-05,-6.621,1962-09-26
All Cried Out,Dusty Springfield,41,3nYHTMDO4VbSd22mJKk7sX,0.0,2.55e-05,0.54,0.597,0.242,0.0252,0.46299999999999997,98.995,0.884,-8.692,1964-09-23
All Grown Up,The Crystals,98,0ksjfAdDxkaw9iPtV7jzmo,3.0,0.696,0.504,0.879,0.0851,0.0586,0.833,165.80700000000002,0.00891,-5.381,1964-07-29
All I Could Do Was Cry,Etta James,33,2h1JQx7UiyPeeI06ATNRzg,10.0,0.69,0.361,0.23199999999999998,0.37799999999999995,0.0318,0.622,173.891,3.74e-06,-10.025,1960-04-27
All I Have To Do Is Dream,Richard Chamberlain,14,04uW2l7VrWeo3CJ9rQ5D6M,1.0,0.912,0.48100000000000004,0.138,0.133,0.031,0.52,98.512,0.000132,-17.032,1963-02-06
All I Have To Do Is Dream,The Everly Brothers,49,6wiSgqorSU36A8qCN4ktyt,4.0,0.8390000000000001,0.534,0.462,0.129,0.0266,0.534,96.195,0.0,-8.172,1958-08-06
All In My Mind,Maxine Brown,19,3IAXeL2omdkQPFJdbJ83pm,0.0,0.765,0.48200000000000004,0.359,0.11,0.0281,0.49,97.738,0.0,-10.329,1960-12-28
All My Loving,The Beatles,45,3Nh6HoxOQRuchGhWYi5pVf,5.0,0.978,0.502,0.179,0.10800000000000001,0.0431,0.638,106.62299999999999,0.9590000000000001,-16.689,1964-03-25
All My Loving,The Hollyridge Strings,93,,,,,,,,,,,,1964-07-01
All My Trials,Dick and DeeDee,89,,,,,,,,,,,,1964-02-19
All Night Long,Sandy Nelson,75,,,,,,,,,,,,1962-07-11
All Of Everything,Frankie Avalon,70,0wyxCvfSYetkMHOVqjpnC1,3.0,0.785,0.247,0.28300000000000003,0.0634,0.0299,0.486,185.62400000000002,1.27e-06,-10.62,1961-02-22
All Over Again,Johnny Cash,38,04tHW42bE7E5uMSVAg7Sox,0.0,0.107,0.636,0.718,0.249,0.0267,0.961,107.988,0.361,-10.777999999999999,1958-10-01
All Over The World,Nat King Cole,42,0IIGck0Gbykh0ogz1MjGeC,6.0,0.843,0.34600000000000003,0.371,0.10099999999999999,0.0339,0.55,117.397,0.0,-12.919,1963-02-27
All The Love I've Got,Marv Johnson,63,79Ach1uD8Byx0FmwjwhU6i,2.0,0.643,0.747,0.769,0.2,0.0768,0.825,130.627,0.0,-8.571,1960-06-08
Alley Cat,Bent Fabric and His Piano,7,,,,,,,,,,,,1962-07-25
Alley-Oop,Dante and the Evergreens,15,0litGam8yGO4offOHtnMpm,0.0,8.09e-05,0.857,0.535,0.0672,0.0388,0.684,127.52600000000001,0.17800000000000002,-13.842,1960-05-25
Alley-Oop,Hollywood Argyles,1,52V64jmagNUNwMf5BUUM9z,2.0,0.8490000000000001,0.647,0.45399999999999996,0.212,0.0545,0.88,64.56,0.0,-9.954,1960-05-25
Alley-Oop,The Dyna-Sores,59,5QKsdY4fKk7ntyqmvKtLlq,0.0,0.79,0.738,0.595,0.5529999999999999,0.139,0.795,135.686,0.0,-5.968999999999999,1960-06-01
Ally Ally Oxen Free,The Kingston Trio,61,7EGlmAjnE6Wri26haVmwVN,3.0,0.821,0.609,0.342,0.18,0.0304,0.713,131.745,1.89e-05,-12.159,1963-11-20
Almost Grown,Chuck Berry,32,4NpiZ9uWCbuijUBggZGgdC,3.0,0.777,0.522,0.759,0.0822,0.122,0.8140000000000001,150.66299999999998,0.0,-5.14,1959-03-25
Almost In Your Arms,Johnny Nash,78,,,,,,,,,,,,1958-11-05
Alone At Last,Jackie Wilson,8,4gTBtmZNV7SnXV0odakzfi,0.0,0.377,0.48200000000000004,0.461,0.107,0.028999999999999998,0.433,112.473,0.00644,-7.65,1960-10-05
Alone With You,Brenda Lee,48,,,,,,,,,,,,1964-06-10
Alone With You,Faron Young,51,7AMLNQlLICYXtwMVpFeOec,1.0,0.607,0.721,0.622,0.146,0.0331,0.884,99.836,0.0,-9.449,1958-08-06
Alone,The 4 Seasons,28,,,,,,,,,,,,1964-06-03
Along Came Jones,The Coasters,9,70JEoSAqshkpWyAQhsqM3p,0.0,0.7090000000000001,0.7390000000000001,0.677,0.28800000000000003,0.33299999999999996,0.818,104.676,0.0,-9.395,1959-05-13
"Alright, Okay, You Win",Peggy Lee,68,6MybPUcWKKjLCA6vOAgVDS,9.0,0.375,0.63,0.512,0.122,0.0478,0.593,130.955,0.0,-9.065,1959-01-21
Alvin For President,David Seville And The Chipmunks,95,,,,,,,,,,,,1960-08-31
Alvin's Harmonica,David Seville And The Chipmunks,3,4aqEPeDRi8EXbOxFwIoaJ8,12.0,0.506,0.532,0.522,0.215,0.0479,0.764,117.87799999999999,0.16699999999999998,-7.395,1959-02-11
Alvin's Orchestra,David Seville And The Chipmunks,33,,,,,,,,,,,,1960-02-17
Always In My Heart,Los Indios Tabajaras,82,6HuIrQiHtwJvGye5EBaT4L,13.0,0.799,0.728,0.14400000000000002,0.105,0.0417,0.759,99.509,0.902,-21.294,1964-03-11
Always It's You,The Everly Brothers,56,2WCVLheE7TXX3XCPGcaCVh,1.0,0.828,0.39399999999999996,0.22399999999999998,0.22399999999999998,0.0294,0.45399999999999996,88.565,1.25e-06,-13.445,1960-05-11
Always Together,Al Martino,33,3QE1244xy4NsqbuqGdA321,7.0,0.621,0.259,0.392,0.233,0.0297,0.366,105.402,0.0145,-8.794,1964-08-12
Always,Sammy Turner,19,6vNc91tXUzVeGxVN4TGXhF,0.0,0.541,0.68,0.266,0.0744,0.0349,0.8759999999999999,108.689,6.27e-06,-16.141,1959-10-28
Am I Losing You,Jim Reeves,31,0CTq4DDACBBMlacdszifor,0.0,0.0129,0.552,0.51,0.255,0.0341,0.58,100.275,0.0,-8.845,1960-10-19
Am I That Easy To Forget,Debbie Reynolds,25,4ZF26vl3FfGPJCHx5KoQed,8.0,0.8370000000000001,0.27899999999999997,0.258,0.309,0.0428,0.31,80.90100000000001,1.63e-06,-14.398,1960-01-13
Am I The Man,Jackie Wilson,32,2tuJOOawgEpB7yJb0eqnDq,4.0,0.649,0.446,0.7659999999999999,0.29100000000000004,0.0591,0.893,154.011,0.000687,-9.202,1960-10-19
Amapola,Jacky Noguez And His Orchestra,63,,,,,,,,,,,,1960-01-13
Ambrose (Part Five),Linda Laurie,52,5KaSSoojvyeVyIAFWa6Kus,1.0,0.95,0.585,0.479,0.0739,0.136,0.447,149.342,2.13e-05,-6.641,1959-01-21
Among My Souvenirs,Connie Francis,7,1XCAB6TmOnrUePzppAJ2qv,0.0,0.0685,0.23800000000000002,0.34700000000000003,0.0935,0.0422,0.521,74.046,0.493,-10.561,1959-11-18
Amor,Ben E. King,18,77uqiGHMAfYPsIQQqlvXh6,1.0,0.672,0.5479999999999999,0.5660000000000001,0.11199999999999999,0.0307,0.805,100.81299999999999,1.22e-05,-11.876,1961-07-26
Amor,Roger Williams,88,4Eo3gPVI1w6C48nZP7q3PG,1.0,0.713,0.542,0.484,0.198,0.0378,0.763,111.49799999999999,0.196,-14.963,1962-03-07
Amy,Paul Petersen,65,,,,,,,,,,,,1963-03-27
And I Love Her,The Beatles,12,707b6pK7l1xVON3TYyvhwy,10.0,0.899,0.6970000000000001,0.28300000000000003,0.155,0.0664,0.647,113.499,0.9179999999999999,-15.832,1964-07-22
And Now,Della Reese,69,1zjTos6tIs37FGSnhwbX1i,0.0,0.9359999999999999,0.385,0.287,0.0762,0.0307,0.24600000000000002,106.25,0.0008060000000000001,-10.128,1960-08-31
And The Heavens Cried,Ronnie Savoy,84,,,,,,,,,,,,1961-01-04
Angel Baby,Dean Martin,30,5AuQNezUCjDrhprfsC0bVJ,0.0,0.0985,0.816,0.147,0.245,0.0379,0.753,110.97200000000001,0.000327,-14.205,1958-08-06
Angel Baby,Rosie And The Originals,5,2ytY4TraKzWCVDqECtfNTj,0.0,0.619,0.639,0.665,0.0829,0.0366,0.542,97.544,0.893,-10.644,1960-12-07
Angel Face,Jimmy Darren,47,,,,,,,,,,,,1959-07-29
Angel On My Shoulder,Shelby Flint,22,7qljXH2LAO8xASUqbyoP9F,21.0,0.912,0.47,0.332,0.11,0.034,0.575,58.76,0.00038199999999999996,-9.847999999999999,1960-12-21
Angela Jones,Johnny Ferguson,27,,,,,,,,,,,,1960-02-17
Angelito,Rene & Rene,43,1dc8ezq5zGxH1Hnv4DCsYR,0.0,0.5589999999999999,0.6990000000000001,0.344,0.0887,0.0305,0.8440000000000001,111.889,4.02e-05,-15.827,1964-07-08
Ann-Marie,The Belmonts,86,3YiiRskIwxaTaVeK0y4Sb9,0.0,0.614,0.565,0.461,0.11800000000000001,0.0871,0.9690000000000001,209.205,0.0,-8.571,1963-04-17
Anna (Go To Him),Arthur Alexander,68,,,,,,,,,,,,1962-10-24
Anna,Jorgen Ingmann & His Guitar,54,,,,,,,,,,,,1961-05-17
Annie Get Your Yo-Yo,Little Junior Parker,51,6Nd4YWtScMzkucT3QQ3a0F,2.0,0.525,0.5710000000000001,0.556,0.22899999999999998,0.0376,0.867,75.046,0.00201,-7.686,1962-03-07
Anniversary Of Love,The Caslons,89,5Zfya0scaR3mFcIwtqX2Eg,1.0,0.868,0.647,0.545,0.0624,0.0525,0.922,113.96799999999999,0.0,-6.919,1961-09-06
Another Cup Of Coffee,Brook Benton,47,5VIOGuECXtHR5rNzbg9kfc,1.0,0.7659999999999999,0.5710000000000001,0.5,0.4,0.0426,0.903,102.771,0.141,-12.668,1964-05-13
Another Saturday Night,Sam Cooke,10,0Ymv1G5MqJXpXLPQXiusvN,0.0,0.445,0.85,0.602,0.294,0.0508,0.965,122.465,0.0,-7.867999999999999,1963-04-17
Another Sleepless Night,Jimmy Clanton,22,6Q6ennlEUn9p6W1acpsz9A,0.0,0.287,0.65,0.442,0.0906,0.0307,0.6709999999999999,114.823,0.0116,-9.096,1960-04-20
Anthony Boy,Chuck Berry,60,3lFfH4uQsQYeEflkDwlDIs,1.0,0.8959999999999999,0.679,0.65,0.292,0.0651,0.948,118.148,0.0,-8.218,1959-02-11
Antony And Cleopatra Theme,Ferrante & Teicher,83,,,,,,,,,,,,1963-06-26
Any Day Now (My Wild Beautiful Bird),Chuck Jackson,23,4RzCKvoHEu1CgwIC8m1C7Z,16.0,0.6759999999999999,0.741,0.39299999999999996,0.43200000000000005,0.032,0.8,107.637,1.3699999999999998e-05,-17.89,1962-04-25
Any Other Way,Chuck Jackson,81,7wgPNWmYdZUsTQbTlMZBsp,1.0,0.43200000000000005,0.424,0.401,0.58,0.111,0.682,137.517,1.31e-06,-16.749000000000002,1963-10-30
Anybody But Me,Brenda Lee,31,,,,,,,,,,,,1961-09-27
Anymore,Teresa Brewer,31,0VYRLpfd4YugkkfUnPT6fR,0.0,0.9940000000000001,0.419,0.24,0.341,0.0382,0.515,125.855,6.25e-05,-12.790999999999999,1960-08-03
Anyone Who Had A Heart,Dionne Warwick,8,1Fe9x7WUJKCJ8YfEar1rF7,8.0,0.867,0.622,0.0583,0.0966,0.0334,0.556,93.29700000000001,0.0,-22.869,1963-12-11
Anyone Who Knows What Love Is (will understand),Irma Thomas,52,0j1OAYeO59jAtVTEAczu5v,1.0,0.628,0.434,0.19899999999999998,0.0888,0.0343,0.268,185.80700000000002,0.8490000000000001,-14.637,1964-07-01
Anything That's Part Of You,Elvis Presley With The Jordanaires,31,,,,,,,,,,,,1962-03-14
Anyway The Wind Blows,Doris Day,50,,,,,,,,,,,,1960-02-17
Apache,Jorgen Ingmann & His Guitar,2,,,,,,,,,,,,1961-01-18
Apache,Sonny James,87,,,,,,,,,,,,1961-03-08
Apple Green,June Valli,29,,,,,,,,,,,,1960-03-02
Are You Lonesome To-night?,Elvis Presley With The Jordanaires,1,,,,,,,,,,,,1960-11-09
Are You Lonesome Tonight,Jaye P. Morgan,65,,,,,,,,,,,,1959-02-04
Are You Really Mine,Jimmie Rodgers,10,4MUwS5M8M8ceaautULbohp,2.0,0.762,0.6990000000000001,0.203,0.078,0.0319,0.537,101.869,0.0,-16.538,1958-08-06
Artificial Flowers,Bobby Darin,20,6m0FKM3DKiXYX5YPqhwDSj,0.0,0.14800000000000002,0.662,0.39299999999999996,0.0401,0.033,0.847,87.39299999999999,0.0109,-11.912,1960-09-21
As If I Didn't Know,Adam Wade,10,1Kdqwkq2AI5S0txCal6bWn,4.0,0.2,0.614,0.396,0.423,0.0358,0.53,110.74,5.67e-06,-11.216,1961-07-19
As Long As I Know He's Mine,The Marvelettes,47,390rM2xUK1iiDlLuCRJP8O,0.0,0.624,0.504,0.603,0.6709999999999999,0.0555,0.765,134.675,0.00121,-10.847999999999999,1963-11-13
As Long As She Needs Me,Sammy Davis Jr.,59,0TxWVxdsp3wk1FU7tCesi0,3.0,0.36700000000000005,0.43200000000000005,0.485,0.354,0.0552,0.43,144.594,0.0,-8.469,1963-01-23
As Time Goes By,Johnny Nash,43,,,,,,,,,,,,1959-03-11
As Usual,Brenda Lee,12,41FXT5CntFyzBCbiIiUvrv,0.0,0.5870000000000001,0.39799999999999996,0.273,0.192,0.0299,0.4,81.572,5.68e-05,-11.418,1963-12-11
Asia Minor,Kokomo,8,,,,,,,,,,,,1961-02-15
Ask Me,Elvis Presley With The Jordanaires,31,,,,,,,,,,,,1964-10-07
Ask Me,Inez Foxx,91,0XclP0r3UBsCoXLXvLzgSD,1.0,0.212,0.754,0.732,0.466,0.0388,0.856,114.93299999999999,0.0,-6.053,1964-01-22
Ask Me,Maxine Brown,75,2aCqeb3psEM3IVQOMokgw7,2.0,0.805,0.644,0.35100000000000003,0.0839,0.0537,0.465,81.262,0.0,-12.157,1963-04-03
At Last,Etta James,47,4C4ZGls8SqHMrYayEqK8BT,36.0,0.825,0.565,0.38299999999999995,0.127,0.0349,0.614,141.653,0.0,-6.9270000000000005,1961-01-11
At My Front Door,Dee Clark,56,0Do7shbn6CVKuGaIvYUaM2,0.0,0.7879999999999999,0.408,0.603,0.326,0.0957,0.731,177.497,0.0,-10.228,1960-03-09
At The Club,Ray Charles and his Orchestra,44,,,,,,,,,,,,1962-03-28
At The Shore,Johnny Caswell,97,4zqLTkF1J58pTkx6pGXpCy,0.0,0.6609999999999999,0.46,0.498,0.363,0.127,0.9690000000000001,172.988,0.0751,-14.8,1963-07-31
"Aw Shucks, Hush Your Mouth",Jimmy Reed,93,2Z47jwKsaX6M5Vbh6O9Geu,0.0,0.6990000000000001,0.604,0.217,0.13699999999999998,0.0491,0.408,115.79899999999999,0.122,-13.535,1962-01-24
B'wa Nina (Pretty Girl),The Tokens,55,,,,,,,,,,,,1962-02-07
Baby (You've Got What It Takes),Dinah Washington & Brook Benton,5,4FhaiRkXYl0fFrMjOEviow,0.0,0.8370000000000001,0.731,0.58,0.127,0.0342,0.7909999999999999,134.233,4.94e-06,-10.51,1960-01-20
Baby Baby All The Time,The Superbs,83,0oBPGM6wuugs65vG3etknO,7.0,0.659,0.484,0.375,0.20800000000000002,0.0365,0.546,70.306,0.0,-11.079,1964-09-30
Baby Baby Baby,Anna King-Bobby Byrd,52,,,,,,,,,,,,1964-04-01
Baby Be Mine,The Jelly Beans,51,,,,,,,,,,,,1964-09-23
Baby Blue,The Echoes,12,7Ml6yD8QyRpol4wf98Dnv0,4.0,0.635,0.509,0.491,0.317,0.027000000000000003,0.8009999999999999,130.496,0.0,-9.064,1961-03-01
Baby Come Home,Ruby And The Romantics,75,4jPdrkQyXbGj3WEAnw4UVT,3.0,0.7829999999999999,0.612,0.677,0.321,0.0273,0.932,106.77,0.0,-8.488,1964-07-15
Baby Don't You Do It,Marvin Gaye,29,3Ujj5b5AuSyUIjuwl8IXjD,1.0,0.25,0.552,0.924,0.0982,0.0976,0.9059999999999999,84.585,0.0,-2.055,1964-09-16
Baby Don't You Weep,Garnet Mimms & The Enchanters,30,2vyEq0b4Ybic5MLdJujonS,11.0,0.789,0.402,0.59,0.56,0.0333,0.496,86.443,2.71e-05,-8.394,1963-11-13
Baby Elephant Walk,Lawrence Welk And His Orchestra,48,,,,,,,,,,,,1962-06-06
Baby Elephant Walk,The Miniature Men,87,,,,,,,,,,,,1962-06-06
Baby Face,Bobby Darin,42,5iisQbB6HyDyWiLoRR7qOt,0.0,0.21899999999999997,0.633,0.867,0.11199999999999999,0.0272,0.9390000000000001,101.045,0.963,-6.401,1962-09-26
Baby Face,Little Richard,41,0gPDjd7bgycj0DOhGW0uzu,0.0,0.0211,0.731,0.7509999999999999,0.0614,0.0837,0.718,173.024,0.746,-13.633,1958-09-10
Baby Get It (And Don't Quit It),Jackie Wilson,61,,,,,,,,,,,,1963-09-18
Baby Has Gone Bye Bye,George Maharis,62,,,,,,,,,,,,1962-11-14
Baby I Do Love You,The Galens,70,5OPlCwzUOZkBMomYnCj1vG,0.0,0.8420000000000001,0.484,0.6459999999999999,0.205,0.0355,0.519,136.536,1.79e-06,-7.306,1963-11-20
Baby I Need Your Loving,Four Tops,11,5igBAiqfPy9v9SPUNBEK54,16.0,0.505,0.5429999999999999,0.782,0.41100000000000003,0.0363,0.7020000000000001,121.705,0.0,-2.925,1964-08-12
Baby It's Cold Outside,Ray Charles & Betty Carter,91,65kchdHAr8INczGfEBUTLF,0.0,0.7040000000000001,0.44,0.12,0.0893,0.0361,0.242,122.95200000000001,0.0,-14.984000000000002,1962-02-28
Baby It's You,The Shirelles,8,0FWzfj7ZknnfczJ83bzmPY,19.0,0.6409999999999999,0.691,0.585,0.154,0.0334,0.965,120.624,0.0,-12.93,1961-12-13
Baby Love,The Supremes,1,2VYAJD4NUIa1dcxwsLs549,20.0,0.374,0.521,0.616,0.134,0.045,0.483,135.624,0.0,-5.691,1964-09-30
Baby Oh Baby,The Shells,21,185ig73x2xpNLXo1w9NhVf,0.0,0.728,0.621,0.325,0.0858,0.0295,0.8059999999999999,107.427,6.409999999999999e-05,-17.276,1960-12-14
Baby Sittin' Boogie,Buzz Clifford,6,4fUDNiXdqSItYvPeana5yS,0.0,0.342,0.675,0.423,0.20199999999999999,0.0717,0.847,140.906,0.0941,-13.751,1961-01-04
Baby Talk,Jan & Dean,10,6WNr1ZuRyzIFsqvv9slL97,1.0,0.77,0.522,0.816,0.223,0.0629,0.8690000000000001,151.2,3.2e-05,-6.726,1959-07-29
Baby What You Want Me To Do,Etta James,82,5eVtpKDwZTHWFTmsqcJo6V,4.0,0.62,0.373,0.507,0.9329999999999999,0.0428,0.47200000000000003,114.615,0.000335,-12.179,1964-01-29
Baby What You Want Me To Do,Jimmy Reed,37,0FGoziDYarRlKkzPYuQwdN,4.0,0.971,0.5870000000000001,0.17800000000000002,0.19399999999999998,0.5489999999999999,0.588,149.52200000000002,0.0,-16.500999999999998,1960-02-10
Baby Workout,Jackie Wilson,5,1trXktaYGWHBI8AeRvnPfV,3.0,0.8079999999999999,0.552,0.8029999999999999,0.125,0.0588,0.9279999999999999,63.01,0.00575,-7.684,1963-03-06
Baby You're So Fine,Mickey & Sylvia,52,419PaL8alIb8WVe2a8f2zQ,2.0,0.8,0.715,0.7390000000000001,0.301,0.0475,0.96,119.624,0.000817,-9.675,1961-08-16
Baby's First Christmas,Connie Francis,26,4mAopohAVd4otyxiF4mkuR,3.0,0.7170000000000001,0.41,0.218,0.27,0.0272,0.439,96.57,0.0,-10.693,1961-12-06
Baby's Gone,Gene Thomas,84,,,,,,,,,,,,1963-11-13
"Baby, Baby, Baby",Sam Cooke,66,0m5bwINT6wll0otPdZK1HA,0.0,0.309,0.7609999999999999,0.813,0.121,0.121,0.893,127.179,0.0,-5.577000000000001,1963-01-30
"Baby, Don't You Cry (The New Swingova Rhythm)",Ray Charles and his Orchestra,39,,,,,,,,,,,,1964-02-19
"Baby, I Love You",The Ronettes,24,4QlOSk6CcPeFQ3kU23i7xj,0.0,0.113,0.37799999999999995,0.818,0.5329999999999999,0.0353,0.644,115.17200000000001,1.91e-06,-7.224,1963-12-25
"Baby, We've Got Love",Johnnie Taylor,98,601kY4kE2sXkwMZ7UAWr4T,0.0,0.915,0.0,0.302,0.872,0.0,0.0,0.0,0.0,-13.815999999999999,1963-11-27
"Baby, What's Wrong",Lonnie Mack,93,7dje06Lly2PO8Ffn9y6Hv1,3.0,0.5760000000000001,0.585,0.627,0.266,0.0305,0.836,100.06200000000001,6.81e-06,-10.193,1963-11-27
"Baby, You're Right",James Brown And The Famous Flames,49,5Ct3q2rvjpQhr4iVGiLhVa,1.0,0.513,0.53,0.237,0.121,0.0286,0.645,96.557,2.38e-06,-14.009,1961-08-16
Bachelor Boy,Cliff Richard And The Shadows,99,0MUhzgDUApLp0kftAeEcL3,0.0,0.0126,0.703,0.49700000000000005,0.36,0.0482,1.0,100.33,0.00385,-8.835,1964-07-29
Baciare Baciare (Kissing Kissing),Dorothy Collins,43,,,,,,,,,,,,1959-12-16
"Back At The Chicken Shack, Part 1",Jimmy Smith,63,,,,,,,,,,,,1963-03-06
Back Beat No. 1,The Rondels,66,0LoIHBv3wNztv4w8jwfJ9l,2.0,0.602,0.5820000000000001,0.889,0.27899999999999997,0.0364,0.382,116.40299999999999,0.899,-5.903,1961-08-09
Back In The U.S.A.,Chuck Berry,37,1lpDNt8LcdbJo4LZV0ftVL,2.0,0.7390000000000001,0.616,0.657,0.057,0.0588,0.9640000000000001,170.53,4.16e-05,-11.898,1959-06-17
Back To The Hop,Danny & The Juniors,80,4fwHcuVEhhD983YAVReqOH,2.0,0.455,0.569,0.5920000000000001,0.0974,0.0337,0.965,164.202,0.0,-10.141,1961-09-13
Backtrack,Faron Young,89,12OciszOvfvbq3CgWVoFzY,0.0,0.635,0.768,0.5720000000000001,0.0775,0.102,0.9470000000000001,111.085,0.0,-11.056,1961-10-18
Bad Boy,Marty Wilde,45,7xrKZmva1iUxjf1AW1mSAh,0.0,0.00613,0.7559999999999999,0.385,0.0904,0.0413,0.418,130.05200000000002,0.39,-8.863999999999999,1960-02-03
Bad Girl,Neil Sedaka,33,1BhlCefv7b6eqVo2lwvkV5,1.0,0.39399999999999996,0.374,0.539,0.6409999999999999,0.0351,0.966,205.36,0.0,-7.846,1963-11-13
Bad Girl,The Miracles,93,3e1MKajWFpIHKcvxiORGjZ,0.0,0.745,0.41,0.321,0.21,0.026000000000000002,0.195,99.103,1.16e-06,-9.508,1959-09-30
Bad Man Blunder,The Kingston Trio,37,7rja6iqWxaKjoDfZrQtrDH,2.0,0.598,0.5820000000000001,0.391,0.111,0.10400000000000001,0.7070000000000001,87.27600000000001,0.0,-17.218,1960-06-15
Bad To Me,Billy J. Kramer With The Dakotas,9,,,,,,,,,,,,1964-05-27
Baja,The Astronauts,94,6LXnchY7rDhoC3vlkGCLTk,3.0,0.00135,0.405,0.868,0.0809,0.0461,0.507,155.385,0.121,-9.812999999999999,1963-07-24
Balboa Blue,The Marketts,48,2eODTTK6gHFKE2XvteTPXM,0.0,0.0299,0.7390000000000001,0.379,0.124,0.0879,0.682,139.99,0.21100000000000002,-8.587,1962-04-25
Ballad Of A Girl And Boy,Graduates,74,,,,,,,,,,,,1959-03-04
Ballad Of The Alamo,Bud & Travis,64,,,,,,,,,,,,1960-10-12
Ballad Of The Alamo,Marty Robbins,34,439GUYAGhfsFmSYbItw72V,0.0,0.648,0.609,0.34,0.162,0.0504,0.306,106.42299999999999,0.883,-20.484,1960-10-12
Bama Lama Bama Loo,Little Richard,82,30pEqBGVqOcGaLjzqV9u4w,1.0,0.14400000000000002,0.6809999999999999,0.924,0.392,0.205,0.912,189.739,9.97e-05,-9.421,1964-07-15
Bandit Of My Dreams,Eddie Hodges,65,6IUSiraiA7nm9TiFPA3yXe,3.0,0.419,0.652,0.6559999999999999,0.231,0.0596,0.9129999999999999,109.93,0.0,-5.992000000000001,1962-01-31
Banjo Boy,Dorothy Collins,79,,,,,,,,,,,,1960-06-08
Banjo Boy,Jan And Kjeld,58,1s6gR67M1qryrBccT9bUhX,3.0,0.799,0.44799999999999995,0.636,0.0803,0.0411,0.774,168.158,1.81e-06,-3.531,1960-06-01
Banzai Pipeline,Henry Mancini And His Orchestra,93,,,,,,,,,,,,1963-06-19
Barbara,The Temptations,29,5Du5BeTnhjNyEBW8CoTA0Q,6.0,0.897,0.584,0.335,0.294,0.0511,0.6659999999999999,143.953,0.0,-11.304,1960-04-13
Barbara-Ann,The Regents,13,00pJxtlhg2ZlXbnfvhr9Ty,1.0,0.7509999999999999,0.504,0.552,0.6809999999999999,0.0418,0.9059999999999999,143.291,2.75e-06,-12.954,1961-05-10
Battle Hymn Of The Republic,The Mormon Tabernacle Choir,13,,,,,,,,,,,,1959-09-02
