Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness
Pinball,Brian Protheroe,60,1ThIwbRLwwbIECS98W0NX6,8.0,0.479,0.695,0.6409999999999999,0.0972,0.0536,0.649,128.77700000000002,2.82e-06,-11.181
Play Me,Neil Diamond,11,6jqTwOIj7zUMKxy5WbM1qC,20.0,0.469,0.49,0.348,0.12300000000000001,0.0253,0.375,106.955,0.000152,-11.072000000000001
Play On Love,Jefferson Starship,49,1wSU02fQV6FCSw2AoSbKOy,5.0,0.89,0.355,0.758,0.65,0.0511,0.6809999999999999,135.297,0.429,-10.197000000000001
Play Something Sweet (Brickyard Blues),Three Dog Night,33,0IFgQXrTDhWHDPsAZRH9og,20.0,0.20600000000000002,0.5660000000000001,0.607,0.223,0.0367,0.961,110.301,0.0,-9.962
Playground In My Mind,Clint Holmes,2,1IQ9xyfJSByMwNzxEgWW73,0.0,0.18100000000000002,0.728,0.606,0.18600000000000003,0.0327,0.887,124.95100000000001,0.00703,-11.5
Please Come To Boston,Dave Loggins,5,161U9RTx0BmHaKoYM6ns3a,0.0,0.306,0.573,0.369,0.134,0.0276,0.192,136.106,0.287,-11.734000000000002
Please Don't Tell Me How The Story Ends,Ronnie Milsap,95,6pM8YLgTKAUzDn0daVwMYm,0.0,0.0034,0.467,0.349,0.325,0.0257,0.557,169.27,0.858,-14.92
Please Mr. Please,Olivia Newton-John,3,6vpCSNaGyH0OjHtNi04Etc,0.0,0.0319,0.578,0.455,0.124,0.0305,0.376,145.018,1.65e-06,-9.581
Please Pardon Me (You Remind Me Of A Friend),Rufus Featuring Chaka Khan,48,1iFeX1db8QxNimp5LIlqRY,22.0,0.37200000000000005,0.446,0.5429999999999999,0.0378,0.0603,0.8759999999999999,173.226,0.000701,-10.559000000000001
"Please, Daddy",John Denver,69,3uAv0mTl55kPCm3nh419nC,0.0,0.644,0.59,0.235,0.0967,0.0327,0.685,137.421,0.0,-12.520999999999999
Poetry Man,Phoebe Snow,5,5GZq719sxogxDxnmI6jr7X,0.0,0.28300000000000003,0.8109999999999999,0.32299999999999995,0.109,0.0373,0.873,99.911,0.0578,-12.793
Pool Of Bad Luck,Joe Simon,42,1hajL4x5ggMwmCoGOflbrh,7.0,0.619,0.628,0.342,0.355,0.0584,0.395,111.43700000000001,0.000678,-12.429
Poor Boy,Casey Kelly,52,3k5xySdiqABTUs0OkPwyUV,1.0,0.10300000000000001,0.5770000000000001,0.426,0.207,0.0287,0.813,135.291,0.0167,-15.943
Pop That Thang,The Isley Brothers,24,6zoH7K6njbEf8KpdROwDan,4.0,0.611,0.613,0.77,0.242,0.375,0.848,82.56200000000001,4.15e-05,-8.638
Popcorn,Hot Butter,9,1q8yN5GHX6OWP6Pl7GWBfy,0.0,0.0023,0.6679999999999999,0.652,0.245,0.0357,0.5539999999999999,139.89700000000002,0.725,-10.431
Popsicle Toes,Michael Franks,43,5r9gCmSEmC44QIrONKWzTk,0.0,0.00548,0.794,0.618,0.32,0.0365,0.0764,123.72399999999999,0.894,-14.229000000000001
Por Amor Viviremos,Captain & Tennille,49,6pStcHAawim9a5Bp50whXi,17.0,0.629,0.591,0.583,0.365,0.0415,0.862,129.864,2.3e-06,-10.054
Powder Blue Mercedes Queen,The Raiders,54,3EqngoDyni1flvRQxC4kDa,0.0,0.0022600000000000003,0.5379999999999999,0.574,0.0683,0.0869,0.27899999999999997,146.879,0.0115,-14.698
Power Of Love,Joe Simon,11,6JqCrvGR5peUJogCunM11w,0.0,0.000118,0.865,0.613,0.0387,0.0432,0.963,110.955,0.905,-9.762
Power Of Love,Martha Reeves,76,0ZfdsiSnP8mriYwpP2EohO,4.0,0.18899999999999997,0.664,0.8029999999999999,0.067,0.0623,0.882,113.095,0.000109,-6.183
Precious And Few,Climax,3,7bmfOIYWJMtGIJYZZHqdJm,0.0,0.9740000000000001,0.276,0.11900000000000001,0.11199999999999999,0.0323,0.282,96.085,0.0646,-20.028
"Precious, Precious",Jackie Moore,30,4TZvhbluVjencefTQssfqV,1.0,0.27,0.769,0.52,0.14800000000000002,0.139,0.787,127.03399999999999,8.77e-06,-9.935
Pretty As You Feel,Jefferson Airplane,60,1heYN54y9zZMTVIH4si6eu,3.0,0.805,0.461,0.264,0.11599999999999999,0.0399,0.337,105.958,0.006940000000000001,-18.474
Pretty Lady,Lighthouse,53,1M4VjQi3leN4fuGSP8MqyV,3.0,0.256,0.43,0.8029999999999999,0.331,0.0495,0.72,124.46799999999999,1.85e-05,-6.78
Pretzel Logic,Steely Dan,57,1ssMNCvc9ChqxILdhMw602,33.0,0.688,0.633,0.537,0.287,0.0306,0.736,131.639,0.0,-12.827
Promised Land,Elvis Presley,14,3FyYXJlsGz4OqnqyfFLe2u,21.0,0.37200000000000005,0.615,0.456,0.0647,0.0326,0.792,155.314,3.62e-06,-16.764
Proud Mary,Ike & Tina Turner,4,6K5wqXTtrwRpaE1XhZGZRK,24.0,0.265,0.4,0.8240000000000001,0.8220000000000001,0.0371,0.7979999999999999,162.03,0.0107,-6.697
Puppy Love,Donny Osmond,3,5Vxq96EDhkIWGrcFK09cMH,0.0,0.0128,0.7120000000000001,0.603,0.218,0.0281,0.88,107.90899999999999,0.341,-12.657
Put A Little Love Away,The Emotions,73,2IjGW0nK1RobzRBvyWenhi,3.0,0.496,0.363,0.545,0.32799999999999996,0.032,0.426,138.148,0.0,-8.601
Put It Where You Want It,The Crusaders,52,74IpNmZGREn5qhU1d3N6DZ,2.0,0.0545,0.625,0.7,0.6809999999999999,0.07,0.54,116.609,0.107,-8.022
Put Out The Light,Joe Cocker,46,5TwdLgUgbKjmQHRyPMJoZJ,11.0,0.5529999999999999,0.565,0.192,0.0975,0.0321,0.102,117.959,0.00277,-15.882
Put Your Hand In The Hand,Ocean,2,6GFqOwGLsvbE33SeK8IMWo,2.0,0.359,0.517,0.64,0.0929,0.034,0.961,144.21200000000002,0.013000000000000001,-10.559000000000001
Put Your Hands Together,The O'Jays,10,6ajLhlxlxXD85MGtJZdD3n,1.0,0.121,0.575,0.773,0.0888,0.145,0.528,141.377,0.0,-6.3420000000000005
Queen Of Clubs,KC And The Sunshine Band,66,12lsCALtq4YrErOjmrhveA,0.0,0.0984,0.762,0.486,0.0875,0.0341,0.799,132.028,0.653,-12.595999999999998
Queen Of My Soul,Average White Band,40,7syUAOyFKdmlStItjQCSbS,1.0,0.163,0.355,0.7,0.0777,0.0381,0.5589999999999999,98.802,2.63e-06,-10.449000000000002
Queen Of The Roller Derby,Leon Russell,89,0TO0REm7Np5OY0jFjztsLD,7.0,0.74,0.599,0.8909999999999999,0.32299999999999995,0.0324,0.9329999999999999,140.297,0.0,-11.855
Questions,Bang,90,1nimVxKv6M4cmdb3TTURYJ,0.0,0.396,0.535,0.7070000000000001,0.10300000000000001,0.45899999999999996,0.633,130.115,0.0,-6.235
Quiet Storm,Smokey Robinson,61,0eNuj8DZV1dSPeNmPHuBEQ,14.0,0.401,0.222,0.599,0.136,0.0529,0.358,171.705,5.7000000000000005e-06,-8.265
Race Among The Ruins,Gordon Lightfoot,65,2LxQ2KvnJfjmU7yXl8aff0,0.0,0.41,0.7,0.401,0.0832,0.0334,0.609,93.991,0.0,-11.672
Radar Love,Golden Earring,13,1MUe2GpyCvIGi1cRFXmA4I,19.0,0.00878,0.504,0.7190000000000001,0.075,0.0431,0.177,102.14399999999999,0.00149,-9.155
Rag Doll,Sammy Johns,52,1bGDR1bqufFa4j7EZHyCLZ,5.0,0.452,0.5579999999999999,0.213,0.0967,0.0289,0.363,107.134,0.0,-13.450999999999999
Rain Dance,The Guess Who,19,0IYLCZbUYkefIVVGFMwoP0,2.0,0.494,0.435,0.6509999999999999,0.20199999999999999,0.0355,0.226,141.567,0.00486,-13.526
"Rain, Oh Rain",Fools Gold,76,0JHKa7kPtfEiSw7zXKVuSz,7.0,0.13699999999999998,0.7090000000000001,0.647,0.21100000000000002,0.0291,0.775,121.73299999999999,0.00011599999999999999,-9.579
Rainbow In Your Eyes,Leon & Mary Russell,52,22KxyKNX0aUW648jiqcopy,15.0,0.289,0.284,0.638,0.11199999999999999,0.0696,0.5,87.005,0.0,-8.094
Rainy Day People,Gordon Lightfoot,26,3awmqCDNN6G7xe8rWOoY2M,0.0,0.0871,0.5820000000000001,0.519,0.109,0.0276,0.763,109.66,0.7709999999999999,-10.62
Rainy Days And Mondays,Carpenters,2,5nbhWa7jc27p4DvDrjgGmP,16.0,0.6809999999999999,0.43700000000000006,0.249,0.0747,0.0311,0.257,75.804,2.1600000000000003e-05,-14.360999999999999
Rainy Jane,Davy Jones,52,5ITEFa5Wo1zPYdhkIbLaWn,7.0,0.245,0.603,0.431,0.0862,0.0551,0.5379999999999999,138.863,0.0,-13.064
Raised On Robbery,Joni Mitchell,65,6iQ1F2K32JiiD7hAm2VP1s,12.0,0.168,0.5539999999999999,0.777,0.128,0.0332,0.8320000000000001,142.872,0.0,-5.782
Ramblin Man,The Allman Brothers Band,2,4VJGEEdwd4A6xXZCcYq4Xy,17.0,0.47600000000000003,0.335,0.71,0.231,0.0341,0.961,181.488,0.00346,-11.857000000000001
Rattlesnake,Ohio Players,90,4KWgms1Z4m3CwZhYRdMn3o,10.0,0.00375,0.627,0.836,0.191,0.047,0.9470000000000001,88.70299999999999,0.114,-10.635
Reach Out I'll Be There,Diana Ross,29,1ArjNQIfu3ywTY7INMmNeB,0.0,0.574,0.33299999999999996,0.491,0.0919,0.065,0.731,168.419,0.000123,-9.173
"Reach Out, I'll Be There",Gloria Gaynor,60,4eHvdXTQX79563uyeQRFrp,3.0,0.00458,0.643,0.894,0.371,0.0538,0.8190000000000001,125.029,0.0,-8.271
Reach,Orleans,51,1veNm1sNTX4StKuAdCano0,3.0,0.175,0.465,0.6829999999999999,0.688,0.0477,0.723,106.196,1.52e-06,-11.014000000000001
Reaching For The World,Harold Melvin And The Blue Notes,74,5ydD69Y6DBBu6VFJmsu4BB,14.0,0.23600000000000002,0.597,0.768,0.292,0.0466,0.812,121.445,0.0,-7.047000000000001
Ready,Cat Stevens,26,3kHifL7QKpa4bc9xmda1Gf,25.0,0.18600000000000003,0.7140000000000001,0.862,0.0688,0.0277,0.907,101.105,0.0,-6.233
Real Man,Todd Rundgren,83,6N2cTcxdG3B0N8KzPgtQQ6,12.0,0.505,0.42,0.618,0.127,0.0386,0.536,115.085,0.0,-10.088
Reality,James Brown,80,5awitjTtHcmCZhRTsMSOuZ,5.0,0.877,0.435,0.354,0.15,0.0418,0.34,109.76799999999999,9.46e-05,-10.722000000000001
Rebel Rebel,David Bowie,64,6isl3OZvtrFXXMQweXRgTm,25.0,0.0158,0.627,0.8909999999999999,0.247,0.0468,0.461,125.992,0.0,-9.437999999999999
Reconsider Me,Narvel Felts,67,6A5PgZLee5VGo2A9Xt56z7,0.0,0.308,0.39,0.257,0.0952,0.0462,0.16,70.881,0.0095,-13.745
Redneck Friend,Jackson Browne,85,0Idxq1IPvjjctgd7lRxSBh,19.0,0.809,0.496,0.46399999999999997,0.705,0.0665,0.625,152.614,7.42e-05,-9.221
Redwood Tree,Van Morrison,98,1mII4seqf75hdRck1MzKwz,39.0,0.39899999999999997,0.6,0.585,0.23,0.0282,0.862,120.495,3.73e-06,-9.38
Reelin' & Rockin',Chuck Berry,27,5mvU94cwL70fefbYeU1q1m,8.0,0.782,0.628,0.5479999999999999,0.0832,0.0609,0.958,170.71200000000002,0.0,-12.831
Reeling In The Years,Steely Dan,11,6fy7EgBvJeKS0iN9SZV9xv,0.0,0.00374,0.344,0.772,0.423,0.0291,0.324,126.544,0.8340000000000001,-8.899
Remember (Christmas),Nilsson,53,3ZX2yWXRnavMoQQ5oilWnY,5.0,0.951,0.414,0.11199999999999999,0.0924,0.0343,0.127,130.113,9.2e-05,-19.873
Remember Me,Diana Ross,16,0KAcwc8NWm64j3Ff9ToKwY,5.0,0.217,0.721,0.66,0.0958,0.0278,0.435,113.03399999999999,0.0,-2.8360000000000003
Remember Me,Willie Nelson,67,6WR4zaVmSVtVQuLt2F1Ww3,6.0,0.33899999999999997,0.529,0.475,0.166,0.0295,0.33399999999999996,104.303,0.000122,-7.5120000000000005
Renegade,Michael Murphey,39,5glu1ju0BKB6GmlTYUmjRT,2.0,0.445,0.637,0.726,0.159,0.031,0.6729999999999999,140.035,0.000176,-6.007999999999999
Rescue Me,Melissa Manchester,78,2e4Up4ShrmiVNnpmZn3aaK,2.0,0.0668,0.736,0.8029999999999999,0.0907,0.0276,0.977,116.236,3.92e-06,-9.22
Respect Yourself,The Staple Singers,12,15nNjS93Hw9y8VBz6tWOzq,11.0,0.0296,0.7909999999999999,0.507,0.0813,0.0289,0.825,110.53399999999999,0.0664,-10.675
Resurrection Shuffle,"Ashton, Gardner & Dyke",40,2IpQS38cpTbLYqh4fgTioC,0.0,0.0013,0.741,0.664,0.0952,0.0353,0.789,99.55,0.861,-9.422
Rhapsody In Blue,Deodato,41,73G2oaTmxQATqFNwBNAeAk,0.0,0.24600000000000002,0.47,0.698,0.718,0.0377,0.684,101.619,0.872,-11.83
Rhapsody In White,Love Unlimited Orchestra,63,5wYvIOCzop30diGfOC2pQA,11.0,0.0211,0.669,0.473,0.15,0.0377,0.8029999999999999,140.653,0.6779999999999999,-13.09
Rhyme Tyme People,Kool & The Gang,63,2CP4RlBYQlNxEUdgeXq9o0,3.0,0.359,0.6890000000000001,0.679,0.341,0.0565,0.8190000000000001,110.181,0.149,-11.712
Ride 'em Cowboy,Paul Davis,23,1y6MZaQfYhTpd2zG2NdJtG,2.0,0.258,0.6990000000000001,0.637,0.187,0.0322,0.97,93.51799999999999,0.0168,-8.04
Ride The Tiger,Jefferson Starship,84,7IUTe2h3SjoYauHiQq8As7,1.0,0.136,0.271,0.687,0.667,0.0651,0.48700000000000004,123.976,1.61e-06,-9.882
Ride With Me,Steppenwolf,52,5QuO0nMNRbRx1NE74hWBLD,6.0,0.0771,0.5770000000000001,0.6409999999999999,0.915,0.0713,0.55,89.97,0.0,-13.860999999999999
Riders On The Storm,The Doors,14,6AXKPRFweBWMJaNEaqhjp3,20.0,0.25,0.5489999999999999,0.722,0.11,0.0283,0.716,103.885,0.0138,-11.729000000000001
Ridin' My Thumb To Mexico,Johnny Rodriguez,70,7oX7BfxdjXdA9r2AT8Y4A1,0.0,0.475,0.741,0.5770000000000001,0.29,0.0505,0.78,88.774,0.0,-10.610999999999999
Right Back Where We Started From,Maxine Nightingale,2,4WQZKSYXIrcliGotXf1NVk,0.0,0.0204,0.588,0.991,0.37799999999999995,0.138,0.581,146.011,0.49700000000000005,-6.622000000000001
Right On The Tip Of My Tongue,Brenda & The Tabulations,23,0bFA3Scn6HXLHMKP1SabyB,2.0,0.7240000000000001,0.34299999999999997,0.555,0.292,0.0311,0.591,96.257,0.0,-8.493
Right Place Wrong Time,Dr. John,9,74F8elJwEyj4ioNUOwl6Jf,8.0,0.0923,0.789,0.494,0.14400000000000002,0.0456,0.826,104.59299999999999,0.000408,-13.702
Right Time Of The Night,Jennifer Warnes,6,3KNBpLgvvKfebXSvd8mlkv,0.0,0.0105,0.532,0.512,0.10300000000000001,0.0243,0.768,96.72,0.028999999999999998,-12.197000000000001
Rikki Don't Lose That Number,Steely Dan,4,45xNV8AdfJ5BOvsmZMhwXZ,2.0,0.00115,0.5429999999999999,0.7040000000000001,0.166,0.0507,0.5539999999999999,121.59,0.0014199999999999998,-9.866
Ring The Living Bell,Melanie,31,23HTzMFYgFC7XI8DhBRcaz,1.0,0.586,0.586,0.37,0.0675,0.0265,0.24,91.17200000000001,0.0,-10.7
Rings,Lobo,43,1YbH7nlArVNoWPlaFBtfA8,13.0,0.0277,0.40700000000000003,0.597,0.152,0.0273,0.6509999999999999,86.98,0.0431,-11.884
Ritzy Mambo,The Salsoul Orchestra,99,7yW9vm1To48l3SlIGTU4WJ,2.0,0.657,0.769,0.955,0.58,0.0666,0.752,120.023,0.163,-3.752
River's Risin',Edgar Winter,33,525zYcXqZy3WYiPwJ3czVm,4.0,4.3700000000000005e-05,0.321,0.8079999999999999,0.0867,0.0346,0.8490000000000001,154.756,2.5300000000000002e-05,-8.574
River,Joe Simon,62,4laHwuE5eh9inh74ClyT8s,2.0,0.107,0.46799999999999997,0.865,0.115,0.115,0.591,100.927,6.29e-06,-9.494
Rock & Roll Runaway,Ace,71,2WB9JEZNgw2K9t1RECfpqq,13.0,0.165,0.551,0.413,0.0826,0.0332,0.8490000000000001,172.253,0.5329999999999999,-14.870999999999999
Rock 'N Roll Soul,Grand Funk Railroad,29,3VqLCXw2Fw9V7PxjwSCh9U,9.0,0.00944,0.445,0.9390000000000001,0.97,0.0624,0.696,125.411,0.00345,-6.671
Rock And Roll All Nite (live),KISS,12,4DZCSl7dJclduNibRKfUqt,10.0,0.31,0.433,0.983,0.98,0.124,0.355,141.666,0.00314,-7.6979999999999995
Rock And Roll All Nite,KISS,68,5UKlN3pLSu3TZ8Lhf3efpe,23.0,0.0146,0.625,0.85,0.0796,0.0751,0.9229999999999999,144.718,0.0,-8.977
Rock And Roll Heaven,The Righteous Brothers,3,0VvQ8eijH206A0RipqHTyO,0.0,0.00672,0.6559999999999999,0.667,0.368,0.0291,0.527,112.00299999999999,0.000539,-8.635
Rock And Roll Love Letter,Bay City Rollers,28,6HBJZeUo8RzKGF93NWigQI,0.0,0.0779,0.493,0.637,0.188,0.0274,0.732,137.264,0.251,-11.167
Rock And Roll Lullaby,B.J. Thomas,15,1EGRvo0WwPxn2MJdS9BG7t,7.0,0.575,0.5529999999999999,0.423,0.252,0.0282,0.732,113.08200000000001,1.04e-05,-13.470999999999998
Rock And Roll Music,The Beach Boys,5,38eldooPNvWqK6Nbbp3rLX,0.0,0.67,0.762,0.467,0.10800000000000001,0.0344,0.961,145.916,0.0,-10.868
Rock And Roll Part 2,Gary Glitter,7,1SwbwwoqUpCi94vXPT3A5y,0.0,0.0030399999999999997,0.8,0.496,0.0945,0.0494,0.693,129.016,0.687,-9.427999999999999
"Rock And Roll, Hoochie Koo",Rick Derringer,23,4b0zEcXuhDlIPmJBoDhose,9.0,0.589,0.335,0.491,0.7959999999999999,0.036000000000000004,0.722,180.921,3.57e-06,-13.494000000000002
Rock And Roll,Led Zeppelin,47,2IfYye5s46tM7l2vFY5mbB,35.0,0.00047000000000000004,0.282,0.865,0.10800000000000001,0.044000000000000004,0.7559999999999999,169.14700000000002,0.505,-6.558
Rock Around The Clock,Bill Haley And His Comets,39,682VLirpIROINYiLJ3TJBZ,15.0,0.713,0.563,0.862,0.904,0.223,0.785,170.827,0.0147,-8.144
Rock Creek Park,The Blackbyrds,93,5Q7dUwuUNA2jxlSoICpsEO,1.0,0.24100000000000002,0.5589999999999999,0.376,0.172,0.0306,0.0867,140.105,0.11900000000000001,-10.864
Rock Me Baby,David Cassidy,38,2ZvbSOKnFYAddHKO3V2ITi,8.0,0.451,0.6509999999999999,0.617,0.0819,0.0353,0.821,118.346,1.37e-06,-6.452999999999999
Rock Me On The Water,Jackson Browne,48,5qCFHSSDxWHBpYXlZERmLi,0.0,0.888,0.446,0.502,0.201,0.0368,0.41,97.079,0.872,-7.845
Rock Me On The Water,Linda Ronstadt,85,0fNmZzKFwbqr5crtFJYFq4,9.0,0.578,0.5710000000000001,0.384,0.171,0.0329,0.496,106.902,0.0,-9.138
Rock N' Roll (I Gave You The Best Years Of My Life),Mac Davis,15,4b6Oniuri1R6X8aqjhpGJd,0.0,0.00629,0.521,0.525,0.0899,0.0296,0.601,91.49,0.0271,-13.290999999999999
Rock On,David Essex,5,3T2bHHb0dXFzhFfU1eT8Lk,5.0,0.11599999999999999,0.265,0.292,0.10300000000000001,0.0477,0.207,69.432,2.7899999999999997e-05,-13.625
Rock Steady,Aretha Franklin,9,6m63GtoJXTlcDJfWjOGpBs,12.0,0.0108,0.7490000000000001,0.752,0.235,0.126,0.887,104.7,0.0954,-10.3
Rocket Man,Elton John,6,64G0Qif9GkKJP22VZHMSJV,27.0,0.455,0.602,0.514,0.0974,0.0281,0.386,136.566,2.77e-06,-9.898
Rockin' All Over The World,John Fogerty,27,6K9hYVs1eBqh3DdtYv0HtO,0.0,0.395,0.474,0.8170000000000001,0.715,0.0322,0.765,134.977,0.113,-6.617000000000001
Rockin' Chair,Gwen McCrae,9,4CzXzVTwwsEiuZPmICK31p,2.0,0.0749,0.5760000000000001,0.784,0.133,0.0307,0.7809999999999999,87.051,0.00502,-6.656000000000001
Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,6,2EKMrNPGUPnpILIFjwhwt8,0.0,0.23800000000000002,0.723,0.871,0.33899999999999997,0.0283,0.9690000000000001,113.99,1.76e-05,-6.49
Rockin' Robin,Michael Jackson,2,1DDtWi1okfETi1GlDI2tuV,13.0,0.26,0.619,0.762,0.293,0.126,0.9670000000000001,173.50599999999997,5.479999999999999e-05,-6.757999999999999
Rockin' Roll Baby,The Stylistics,14,6KSE94XgnDAprvd8AzixPQ,13.0,0.405,0.831,0.687,0.032,0.0334,0.9640000000000001,123.65899999999999,0.00011100000000000001,-9.173
Rockin' Soul,The Hues Corporation,18,4FSv4YKR8RGKGIatJdL3NQ,7.0,0.674,0.496,0.45,0.268,0.0319,0.841,178.343,0.0,-9.881
Rockin' With The King,Canned Heat,88,65Q7F67lVW7EArvmsXUSi5,0.0,0.599,0.0,0.386,0.316,0.0,0.0,0.0,0.0,-15.924000000000001
Rocky Mountain High,John Denver,9,05NsD5RbvPdactfACsBOvo,25.0,0.599,0.451,0.542,0.9520000000000001,0.133,0.708,84.985,0.0,-11.679
Rocky Mountain Music,Eddie Rabbitt,76,47RW5lNpFYJ5HsixiI5PCQ,6.0,0.9279999999999999,0.466,0.0967,0.0956,0.0317,0.16399999999999998,145.641,0.449,-24.214000000000002
Rocky Mountain Way,Joe Walsh,23,5ad0QPFFmbbAqATvPTYwwN,17.0,0.00265,0.483,0.511,0.177,0.0401,0.526,87.339,0.513,-9.183
Rocky,Austin Roberts,9,40qPoAebVQWJzPld8oK4iS,1.0,0.622,0.41100000000000003,0.527,0.395,0.0377,0.392,114.014,0.0,-10.482000000000001
Roland The Roadie And Gertrude The Groupie,Dr. Hook And The Medicine Show,83,4oFyrMKm76QChaDDutCO7L,13.0,0.5539999999999999,0.812,0.622,0.626,0.315,0.759,115.85600000000001,0.0,-10.057
Roll On Down The Highway,Bachman-Turner Overdrive,14,6rZsoWw9Cun2i6cc0TZyYx,3.0,0.19699999999999998,0.31,0.986,0.977,0.0562,0.24600000000000002,138.556,0.008459999999999999,-8.355
Roll Over Beethoven,Electric Light Orchestra,42,1PBuI68In43ogIJCAy9ODD,0.0,0.000785,0.23,0.778,0.172,0.0307,0.446,171.87900000000002,0.457,-8.994
Rolling Down A Mountainside,The Main Ingredient,92,4LwPpDJuqA9vo7Z82WSFXh,3.0,0.0664,0.569,0.8170000000000001,0.588,0.0341,0.867,98.22399999999999,1.79e-06,-4.393
Romeo,Mr. Big,87,6QziM7SpmceOFxFegNIeeo,0.0,0.0423,0.603,0.78,0.0898,0.0277,0.392,112.068,2.25e-06,-4.481
Room Full Of Roses,Mickey Gilley,50,5lhtNxSIMqv7JxN6IL7W5Q,0.0,0.266,0.708,0.293,0.32899999999999996,0.0267,0.589,102.366,0.000256,-14.442
"Roots, Rock, Reggae",Bob Marley And The Wailers,51,4MmxLglqaY3yotylGKuWBy,27.0,0.0743,0.835,0.462,0.0713,0.2,0.762,139.099,2.3899999999999998e-05,-10.283
Rose Garden,Lynn Anderson,3,3V6KDJQe4qJffqemWEcd6l,22.0,0.391,0.598,0.515,0.32299999999999995,0.0283,0.807,97.447,0.0,-13.03
Rose Of Cimarron,Poco,94,574okyoqYaRLjQVasyEJNi,22.0,0.251,0.297,0.6559999999999999,0.10800000000000001,0.0282,0.326,92.227,0.000589,-4.515
Roundabout,Yes,13,6X6Y87yIJO0FLUY3LZcPIA,18.0,0.375,0.45899999999999996,0.703,0.0936,0.0327,0.833,130.485,2.5300000000000002e-05,-7.769
Roxy Roller,Sweeney Todd,90,6z3JVDbqyg6jrhMT8c9cBn,8.0,0.0009460000000000001,0.6829999999999999,0.758,0.0936,0.0475,0.726,116.991,0.00554,-9.661
Rub It In,"Billy ""Crash"" Craddock",16,6pt3pI7srpw9Upqs0O1nZX,0.0,0.374,0.779,0.503,0.0466,0.0337,0.97,114.839,0.0701,-9.351
Rubber Bullets,10cc,73,3HOntHDkD3ZM4OezyxiEdO,0.0,0.14,0.523,0.9229999999999999,0.0481,0.0485,0.561,107.94,0.596,-9.953
"Ruby, Baby","Billy ""Crash"" Craddock",33,5M6PXF9DQGOwGvCQQKcOQv,0.0,0.439,0.6829999999999999,0.6709999999999999,0.297,0.027000000000000003,0.905,126.905,0.599,-6.968
Run Joey Run,David Geddes,4,7w4PG94FuY2EhnWHEEnM97,2.0,0.322,0.47200000000000003,0.696,0.23,0.0797,0.6459999999999999,121.735,0.00014199999999999998,-9.388
Run Run Run,Jo Jo Gunne,27,0WihS5AJZo9JKJpL6lqemz,1.0,0.184,0.5870000000000001,0.7859999999999999,0.0302,0.0349,0.7929999999999999,136.089,0.267,-6.047999999999999
Run To Me,Bee Gees,16,4OWLRuluZzeoVNvB7OMJc8,3.0,0.349,0.46799999999999997,0.265,0.0735,0.0284,0.27899999999999997,76.233,0.0,-12.392999999999999
Runnin' Away,Sly & The Family Stone,23,06SwZgZ8dWlwLFuE8rP3RD,0.0,0.0265,0.775,0.226,0.0952,0.0439,0.47700000000000004,102.971,0.812,-14.272
Runnin' Back To Saskatoon,The Guess Who,96,3dChYFLFRUbfmjrjeRS8Fy,6.0,0.0327,0.442,0.795,0.244,0.0298,0.618,116.296,0.000682,-7.343999999999999
S.O.S.,ABBA,15,497KFXVXfPEtbq3kNNDqav,18.0,0.8859999999999999,0.322,0.255,0.125,0.0339,0.071,94.03,0.85,-14.758
Sadie,The Spinners,54,7BnpqObW3UMWIpRF0C0xH8,3.0,0.19399999999999998,0.57,0.508,0.9890000000000001,0.14800000000000002,0.484,75.774,0.0,-12.902999999999999
Sail Around The World,David Gates,50,4E72KycqalXXrzEiYlW5CK,2.0,0.264,0.499,0.275,0.0701,0.0258,0.605,85.348,0.0322,-17.898
Sail On Sailor,The Beach Boys,49,6cpy69VCHXH6MEkiVXMvOc,2.0,0.289,0.642,0.675,0.68,0.0354,0.8079999999999999,120.31,0.0,-11.947000000000001
Sailing,Rod Stewart,58,1PwHnu93au2kTENoNCyta8,1.0,0.39799999999999996,0.41700000000000004,0.301,0.0639,0.036000000000000004,0.16899999999999998,132.615,3.6700000000000004e-05,-11.296
Salsoul Hustle,The Salsoul Orchestra,76,2WBcDbAGkqL2wRWlZAcjZr,0.0,9.15e-05,0.639,0.69,0.348,0.0335,0.552,125.855,0.507,-13.525
Sam,Olivia Newton-John,20,0H3AtGMFgTn29AIHunJSsw,0.0,0.165,0.61,0.512,0.179,0.0261,0.391,106.689,0.9009999999999999,-9.368
Same Thing It Took,The Impressions,75,18HPfnQYWzC3ZCtfKsHk5Z,7.0,0.0324,0.624,0.6729999999999999,0.0734,0.0944,0.6859999999999999,137.933,0.0,-7.117999999999999
Sandy,The Hollies,85,4zrcuqO9ZrMxsLO4Zwr71Q,0.0,0.225,0.529,0.715,0.736,0.0567,0.371,107.804,1.01e-06,-9.718
Sara Smile,Daryl Hall John Oates,4,6qTilCVR4Ha2g70Qk0QrcI,22.0,0.565,0.6,0.376,0.109,0.0464,0.3,148.238,0.000865,-10.99
Satin Sheets,Bellamy Brothers,73,4yHq1fsp9vhX1T34zoHnAu,20.0,0.0441,0.6940000000000001,0.831,0.146,0.0291,0.985,123.80799999999999,8.7e-05,-11.175999999999998
